"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5"
"Date/Time","Date/Time","above last glass","under first glass","black bottom","underside bottom","solar ins"
"","","°C","°C","°C","°C","W/m^2"
"2024-09-13 14:06:45","45548.5880208333","43.0","57.1","70.7","55.2","912.735"
"2024-09-13 14:06:46","45548.5880324074","42.9","57.0","70.6","55.2","912.494"
"2024-09-13 14:06:47","45548.5880439815","43.0","57.0","70.6","55.2","912.494"
"2024-09-13 14:06:48","45548.5880555556","43.1","57.0","70.6","55.3","912.254"
"2024-09-13 14:06:49","45548.5880671296","43.1","57.0","70.6","55.3","912.494"
"2024-09-13 14:06:50","45548.5880787037","43.2","56.9","70.6","55.4","912.254"
"2024-09-13 14:06:51","45548.5880902778","43.2","56.9","70.6","55.4","912.494"
"2024-09-13 14:06:52","45548.5881018518","43.2","56.9","70.6","55.5","912.254"
"2024-09-13 14:06:53","45548.5881134259","43.3","56.9","70.7","55.5","912.494"
"2024-09-13 14:06:54","45548.5881250000","43.4","56.9","70.7","55.5","912.735"
"2024-09-13 14:06:55","45548.5881365741","43.5","56.8","70.7","55.6","912.494"
"2024-09-13 14:06:56","45548.5881481481","43.5","56.8","70.7","55.6","912.494"
"2024-09-13 14:06:57","45548.5881597222","43.5","56.8","70.7","55.7","912.494"
"2024-09-13 14:06:58","45548.5881712963","43.6","56.8","70.7","55.7","912.013"
"2024-09-13 14:06:59","45548.5881828704","43.7","56.8","70.7","55.7","912.494"
"2024-09-13 14:07:00","45548.5881944444","43.8","56.8","70.7","55.8","912.735"
"2024-09-13 14:07:01","45548.5882060185","43.8","56.8","70.7","55.8","912.976"
"2024-09-13 14:07:02","45548.5882175926","43.9","56.7","70.7","55.9","912.494"
"2024-09-13 14:07:03","45548.5882291667","43.9","56.7","70.7","55.9","913.216"
"2024-09-13 14:07:04","45548.5882407407","44.0","56.7","70.7","55.9","912.735"
"2024-09-13 14:07:05","45548.5882523148","44.1","56.7","70.7","56.0","912.494"
"2024-09-13 14:07:06","45548.5882638889","44.2","56.7","70.7","56.0","913.216"
"2024-09-13 14:07:07","45548.5882754630","44.2","56.7","70.7","56.1","912.735"
"2024-09-13 14:07:08","45548.5882870370","44.3","56.6","70.7","56.1","912.976"
"2024-09-13 14:07:09","45548.5882986111","44.4","56.6","70.7","56.1","912.976"
"2024-09-13 14:07:10","45548.5883101852","44.5","56.6","70.7","56.2","912.735"
"2024-09-13 14:07:11","45548.5883217593","44.6","56.6","70.7","56.2","912.976"
"2024-09-13 14:07:12","45548.5883333333","44.6","56.6","70.7","56.2","912.976"
"2024-09-13 14:07:13","45548.5883449074","44.7","56.6","70.7","56.3","912.735"
"2024-09-13 14:07:14","45548.5883564815","44.7","56.6","70.7","56.3","913.216"
"2024-09-13 14:07:15","45548.5883680556","44.7","56.6","70.7","56.4","913.216"
"2024-09-13 14:07:16","45548.5883796296","44.8","56.5","70.7","56.4","913.697"
"2024-09-13 14:07:17","45548.5883912037","44.8","56.5","70.7","56.4","913.938"
"2024-09-13 14:07:18","45548.5884027778","44.8","56.5","70.7","56.5","913.457"
"2024-09-13 14:07:19","45548.5884143518","44.7","56.4","70.6","56.4","914.178"
"2024-09-13 14:07:20","45548.5884259259","44.7","56.4","70.6","56.4","914.419"
"2024-09-13 14:07:21","45548.5884375000","44.7","56.4","70.6","56.5","913.938"
"2024-09-13 14:07:22","45548.5884490741","44.7","56.4","70.7","56.5","913.938"
"2024-09-13 14:07:23","45548.5884606481","44.7","56.4","70.7","56.5","914.178"
"2024-09-13 14:07:24","45548.5884722222","44.7","56.4","70.7","56.5","913.938"
"2024-09-13 14:07:25","45548.5884837963","44.7","56.4","70.7","56.6","914.178"
"2024-09-13 14:07:26","45548.5884953704","44.7","56.4","70.7","56.6","913.938"
"2024-09-13 14:07:27","45548.5885069444","44.7","56.4","70.7","56.6","913.938"
"2024-09-13 14:07:28","45548.5885185185","44.7","56.3","70.7","56.6","914.178"
"2024-09-13 14:07:29","45548.5885300926","44.8","56.3","70.7","56.7","913.697"
"2024-09-13 14:07:30","45548.5885416667","44.8","56.3","70.7","56.7","914.419"
"2024-09-13 14:07:31","45548.5885532407","44.8","56.3","70.7","56.7","914.178"
"2024-09-13 14:07:32","45548.5885648148","44.9","56.3","70.7","56.7","914.178"
"2024-09-13 14:07:33","45548.5885763889","44.9","56.3","70.7","56.8","913.938"
"2024-09-13 14:07:34","45548.5885879630","44.9","56.3","70.7","56.8","913.938"
"2024-09-13 14:07:35","45548.5885995370","44.9","56.3","70.7","56.8","913.697"
"2024-09-13 14:07:36","45548.5886111111","45.0","56.3","70.7","56.8","913.938"
"2024-09-13 14:07:37","45548.5886226852","45.0","56.3","70.7","56.9","913.938"
"2024-09-13 14:07:38","45548.5886342593","45.0","56.3","70.7","56.9","913.697"
"2024-09-13 14:07:39","45548.5886458333","45.0","56.3","70.7","56.9","914.178"
"2024-09-13 14:07:40","45548.5886574074","45.1","56.3","70.7","57.0","913.938"
"2024-09-13 14:07:41","45548.5886689815","45.0","56.3","70.7","57.0","914.178"
"2024-09-13 14:07:42","45548.5886805556","45.0","56.2","70.7","57.0","913.938"
"2024-09-13 14:07:43","45548.5886921296","45.0","56.2","70.8","57.0","914.659"
"2024-09-13 14:07:44","45548.5887037037","45.0","56.2","70.8","57.1","914.178"
"2024-09-13 14:07:45","45548.5887152778","45.0","56.2","70.8","57.1","914.178"
"2024-09-13 14:07:46","45548.5887268518","45.1","56.2","70.8","57.1","913.938"
"2024-09-13 14:07:47","45548.5887384259","45.1","56.2","70.8","57.1","913.938"
"2024-09-13 14:07:48","45548.5887500000","45.1","56.2","70.8","57.2","914.178"
"2024-09-13 14:07:49","45548.5887615741","45.1","56.2","70.8","57.2","913.938"
"2024-09-13 14:07:50","45548.5887731481","45.2","56.2","70.8","57.2","913.938"
"2024-09-13 14:07:51","45548.5887847222","45.2","56.2","70.8","57.2","914.659"
"2024-09-13 14:07:52","45548.5887962963","45.2","56.2","70.8","57.3","913.938"
"2024-09-13 14:07:53","45548.5888078704","45.2","56.2","70.8","57.3","913.697"
"2024-09-13 14:07:54","45548.5888194444","45.2","56.2","70.8","57.3","913.457"
"2024-09-13 14:07:55","45548.5888310185","45.3","56.2","70.8","57.4","913.697"
"2024-09-13 14:07:56","45548.5888425926","45.3","56.2","70.8","57.4","913.697"
"2024-09-13 14:07:57","45548.5888541667","45.3","56.2","70.8","57.4","913.457"
"2024-09-13 14:07:58","45548.5888657407","45.4","56.2","70.8","57.4","913.697"
"2024-09-13 14:07:59","45548.5888773148","45.4","56.2","70.8","57.4","913.457"
"2024-09-13 14:08:00","45548.5888888889","45.5","56.2","70.8","57.5","913.697"
"2024-09-13 14:08:01","45548.5889004630","45.5","56.2","70.8","57.5","913.457"
"2024-09-13 14:08:02","45548.5889120370","45.6","56.2","70.8","57.5","912.976"
"2024-09-13 14:08:03","45548.5889236111","45.6","56.2","70.8","57.5","913.697"
"2024-09-13 14:08:04","45548.5889351852","45.6","56.2","70.8","57.5","913.697"
"2024-09-13 14:08:05","45548.5889467593","45.6","56.2","70.8","57.6","912.976"
"2024-09-13 14:08:06","45548.5889583333","45.6","56.2","70.8","57.6","913.216"
"2024-09-13 14:08:07","45548.5889699074","45.7","56.2","70.8","57.6","912.976"
"2024-09-13 14:08:08","45548.5889814815","45.7","56.2","70.8","57.6","913.216"
"2024-09-13 14:08:09","45548.5889930556","45.8","56.2","70.8","57.7","912.735"
"2024-09-13 14:08:10","45548.5890046296","45.8","56.2","70.8","57.7","912.976"
"2024-09-13 14:08:11","45548.5890162037","45.9","56.2","70.8","57.7","912.735"
"2024-09-13 14:08:12","45548.5890277778","45.9","56.2","70.9","57.7","912.735"
"2024-09-13 14:08:13","45548.5890393518","45.9","56.2","70.9","57.7","912.494"
"2024-09-13 14:08:14","45548.5890509259","46.0","56.2","70.9","57.8","912.735"
"2024-09-13 14:08:15","45548.5890625000","46.0","56.1","70.8","57.7","912.735"
"2024-09-13 14:08:16","45548.5890740741","46.0","56.1","70.8","57.7","913.216"
"2024-09-13 14:08:17","45548.5890856481","46.0","56.1","70.8","57.7","912.976"
"2024-09-13 14:08:18","45548.5890972222","46.1","56.1","70.8","57.8","913.216"
"2024-09-13 14:08:19","45548.5891087963","46.1","56.1","70.8","57.8","912.976"
"2024-09-13 14:08:20","45548.5891203704","46.1","56.1","70.8","57.8","913.457"
"2024-09-13 14:08:21","45548.5891319444","46.1","56.1","70.8","57.8","913.697"
"2024-09-13 14:08:22","45548.5891435185","46.1","56.1","70.8","57.8","913.216"
"2024-09-13 14:08:23","45548.5891550926","46.1","56.1","70.8","57.9","913.457"
"2024-09-13 14:08:24","45548.5891666667","46.2","56.1","70.8","57.9","913.457"
"2024-09-13 14:08:25","45548.5891782407","46.2","56.1","70.8","57.9","913.938"
"2024-09-13 14:08:26","45548.5891898148","46.2","56.1","70.8","57.9","913.457"
"2024-09-13 14:08:27","45548.5892013889","46.2","56.1","70.8","57.9","913.938"
"2024-09-13 14:08:28","45548.5892129630","46.1","56.1","70.8","57.9","914.178"
"2024-09-13 14:08:29","45548.5892245370","46.1","56.1","70.8","57.9","914.178"
"2024-09-13 14:08:30","45548.5892361111","46.2","56.1","70.8","57.9","913.697"
"2024-09-13 14:08:31","45548.5892476852","46.2","56.1","70.8","57.9","913.938"
"2024-09-13 14:08:32","45548.5892592593","46.2","56.1","70.8","58.0","913.457"
"2024-09-13 14:08:33","45548.5892708333","46.2","56.1","70.8","58.0","913.457"
"2024-09-13 14:08:34","45548.5892824074","46.3","56.1","70.8","58.0","912.976"
"2024-09-13 14:08:35","45548.5892939815","46.3","56.1","70.8","58.0","912.976"
"2024-09-13 14:08:36","45548.5893055556","46.3","56.1","70.8","58.0","912.735"
"2024-09-13 14:08:37","45548.5893171296","46.3","56.1","70.8","58.1","912.976"
"2024-09-13 14:08:38","45548.5893287037","46.4","56.1","70.8","58.1","912.494"
"2024-09-13 14:08:39","45548.5893402778","46.4","56.1","70.9","58.1","912.735"
"2024-09-13 14:08:40","45548.5893518518","46.4","56.1","70.8","58.1","912.976"
"2024-09-13 14:08:41","45548.5893634259","46.4","56.1","70.9","58.1","913.216"
"2024-09-13 14:08:42","45548.5893750000","46.5","56.1","70.9","58.2","912.735"
"2024-09-13 14:08:43","45548.5893865741","46.5","56.1","70.9","58.2","912.735"
"2024-09-13 14:08:44","45548.5893981481","46.5","56.1","70.9","58.2","912.976"
"2024-09-13 14:08:45","45548.5894097222","46.6","56.1","70.8","58.2","913.697"
"2024-09-13 14:08:46","45548.5894212963","46.6","56.1","70.9","58.2","913.457"
"2024-09-13 14:08:47","45548.5894328704","46.6","56.1","70.9","58.2","913.457"
"2024-09-13 14:08:48","45548.5894444444","46.7","56.1","70.9","58.2","913.216"
"2024-09-13 14:08:49","45548.5894560185","46.7","56.1","70.9","58.2","912.494"
"2024-09-13 14:08:50","45548.5894675926","46.8","56.1","70.9","58.3","913.216"
"2024-09-13 14:08:51","45548.5894791667","46.8","56.1","70.8","58.3","912.735"
"2024-09-13 14:08:52","45548.5894907407","46.9","56.1","70.9","58.3","912.976"
"2024-09-13 14:08:53","45548.5895023148","47.0","56.1","70.9","58.3","912.494"
"2024-09-13 14:08:54","45548.5895138889","47.0","56.1","70.9","58.3","912.735"
"2024-09-13 14:08:55","45548.5895254630","47.1","56.1","70.9","58.3","912.494"
"2024-09-13 14:08:56","45548.5895370370","47.1","56.1","70.9","58.4","912.735"
"2024-09-13 14:08:57","45548.5895486111","47.1","56.1","70.9","58.4","913.457"
"2024-09-13 14:08:58","45548.5895601852","47.1","56.1","70.9","58.4","912.976"
"2024-09-13 14:08:59","45548.5895717593","47.1","56.1","70.9","58.4","913.457"
"2024-09-13 14:09:00","45548.5895833333","47.1","56.1","70.9","58.4","913.457"
"2024-09-13 14:09:01","45548.5895949074","47.0","56.1","70.9","58.4","913.697"
"2024-09-13 14:09:02","45548.5896064815","47.0","56.1","70.9","58.4","913.938"
"2024-09-13 14:09:03","45548.5896180556","46.9","56.1","70.9","58.4","913.938"
"2024-09-13 14:09:04","45548.5896296296","46.9","56.1","70.9","58.5","913.457"
"2024-09-13 14:09:05","45548.5896412037","46.9","56.1","70.9","58.5","914.178"
"2024-09-13 14:09:06","45548.5896527778","46.8","56.1","70.9","58.5","914.178"
"2024-09-13 14:09:07","45548.5896643518","46.7","56.1","70.9","58.5","914.659"
"2024-09-13 14:09:08","45548.5896759259","46.7","56.1","70.9","58.5","914.178"
"2024-09-13 14:09:09","45548.5896875000","46.6","56.1","70.9","58.5","914.178"
"2024-09-13 14:09:10","45548.5896990741","46.6","56.1","70.9","58.5","914.419"
"2024-09-13 14:09:11","45548.5897106481","46.5","56.1","70.9","58.5","913.938"
"2024-09-13 14:09:12","45548.5897222222","46.5","56.2","70.9","58.5","914.178"
"2024-09-13 14:09:13","45548.5897337963","46.4","56.2","70.9","58.5","913.697"
"2024-09-13 14:09:14","45548.5897453704","46.4","56.2","70.9","58.4","913.457"
"2024-09-13 14:09:15","45548.5897569444","46.4","56.2","70.9","58.4","913.457"
"2024-09-13 14:09:16","45548.5897685185","46.3","56.2","70.9","58.4","913.697"
"2024-09-13 14:09:17","45548.5897800926","46.2","56.2","70.9","58.3","914.178"
"2024-09-13 14:09:18","45548.5897916667","46.2","56.2","71.0","58.3","913.697"
"2024-09-13 14:09:19","45548.5898032407","46.2","56.2","71.0","58.3","913.457"
"2024-09-13 14:09:20","45548.5898148148","46.1","56.2","71.0","58.4","912.976"
"2024-09-13 14:09:21","45548.5898263889","46.1","56.2","71.0","58.4","912.494"
"2024-09-13 14:09:22","45548.5898379630","46.1","56.2","71.0","58.4","912.494"
"2024-09-13 14:09:23","45548.5898495370","46.1","56.2","71.0","58.4","912.735"
"2024-09-13 14:09:24","45548.5898611111","46.1","56.2","71.0","58.4","912.254"
"2024-09-13 14:09:25","45548.5898726852","46.0","56.2","71.0","58.4","912.013"
"2024-09-13 14:09:26","45548.5898842593","46.0","56.3","71.0","58.4","912.494"
"2024-09-13 14:09:27","45548.5898958333","46.0","56.3","71.0","58.4","912.013"
"2024-09-13 14:09:28","45548.5899074074","46.0","56.3","71.0","58.4","911.292"
"2024-09-13 14:09:29","45548.5899189815","46.0","56.3","71.0","58.4","911.051"
"2024-09-13 14:09:30","45548.5899305556","46.0","56.3","71.0","58.4","910.811"
"2024-09-13 14:09:31","45548.5899421296","46.0","56.3","71.0","58.4","911.292"
"2024-09-13 14:09:32","45548.5899537037","46.0","56.3","71.0","58.5","910.811"
"2024-09-13 14:09:33","45548.5899652778","46.1","56.3","71.0","58.5","910.811"
"2024-09-13 14:09:34","45548.5899768519","46.1","56.3","71.0","58.5","910.330"
"2024-09-13 14:09:35","45548.5899884259","46.2","56.3","71.0","58.5","910.811"
"2024-09-13 14:09:36","45548.5900000000","46.2","56.3","71.0","58.5","910.330"
"2024-09-13 14:09:37","45548.5900115741","46.2","56.3","71.0","58.5","909.608"
"2024-09-13 14:09:38","45548.5900231482","46.3","56.3","71.0","58.5","909.608"
"2024-09-13 14:09:39","45548.5900347222","46.3","56.3","71.0","58.6","910.089"
"2024-09-13 14:09:40","45548.5900462963","46.4","56.3","71.0","58.6","909.849"
"2024-09-13 14:09:41","45548.5900578704","46.4","56.3","71.0","58.6","909.849"
"2024-09-13 14:09:42","45548.5900694444","46.5","56.3","71.0","58.6","910.089"
"2024-09-13 14:09:43","45548.5900810185","46.5","56.3","71.1","58.6","909.608"
"2024-09-13 14:09:44","45548.5900925926","46.6","56.3","71.1","58.6","909.368"
"2024-09-13 14:09:45","45548.5901041667","46.6","56.4","71.1","58.6","909.127"
"2024-09-13 14:09:46","45548.5901157407","46.7","56.4","71.1","58.6","909.127"
"2024-09-13 14:09:47","45548.5901273148","46.7","56.4","71.1","58.7","909.849"
"2024-09-13 14:09:48","45548.5901388889","46.8","56.4","71.1","58.7","909.849"
"2024-09-13 14:09:49","45548.5901504630","46.8","56.4","71.1","58.7","909.608"
"2024-09-13 14:09:50","45548.5901620370","46.9","56.4","71.1","58.7","909.608"
"2024-09-13 14:09:51","45548.5901736111","46.9","56.4","71.1","58.7","909.608"
"2024-09-13 14:09:52","45548.5901851852","46.9","56.4","71.1","58.7","909.849"
"2024-09-13 14:09:53","45548.5901967593","46.9","56.4","71.1","58.7","909.849"
"2024-09-13 14:09:54","45548.5902083333","47.0","56.4","71.1","58.7","909.849"
"2024-09-13 14:09:55","45548.5902199074","47.0","56.4","71.1","58.7","909.849"
"2024-09-13 14:09:56","45548.5902314815","47.0","56.4","71.1","58.7","909.849"
"2024-09-13 14:09:57","45548.5902430556","47.1","56.4","71.1","58.7","909.849"
"2024-09-13 14:09:58","45548.5902546296","47.1","56.4","71.1","58.7","910.089"
"2024-09-13 14:09:59","45548.5902662037","47.1","56.4","71.1","58.7","910.089"
"2024-09-13 14:10:00","45548.5902777778","47.1","56.4","71.1","58.8","909.849"
"2024-09-13 14:10:01","45548.5902893519","47.1","56.4","71.1","58.8","910.330"
"2024-09-13 14:10:02","45548.5903009259","47.1","56.4","71.1","58.8","911.051"
"2024-09-13 14:10:03","45548.5903125000","47.1","56.4","71.1","58.8","911.292"
"2024-09-13 14:10:04","45548.5903240741","47.0","56.5","71.1","58.8","911.532"
"2024-09-13 14:10:05","45548.5903356482","47.0","56.5","71.1","58.8","911.532"
"2024-09-13 14:10:06","45548.5903472222","47.0","56.5","71.1","58.8","911.532"
"2024-09-13 14:10:07","45548.5903587963","47.0","56.5","71.1","58.8","911.292"
"2024-09-13 14:10:08","45548.5903703704","47.0","56.5","71.1","58.9","911.051"
"2024-09-13 14:10:09","45548.5903819444","46.9","56.5","71.1","58.9","910.570"
"2024-09-13 14:10:10","45548.5903935185","46.9","56.5","71.1","58.9","910.811"
"2024-09-13 14:10:11","45548.5904050926","46.9","56.5","71.1","58.9","910.089"
"2024-09-13 14:10:12","45548.5904166667","46.9","56.5","71.1","58.9","910.089"
"2024-09-13 14:10:13","45548.5904282407","46.9","56.5","71.1","58.9","909.849"
"2024-09-13 14:10:14","45548.5904398148","46.9","56.5","71.1","58.9","910.089"
"2024-09-13 14:10:15","45548.5904513889","46.9","56.5","71.1","58.9","910.330"
"2024-09-13 14:10:16","45548.5904629630","46.9","56.5","71.1","58.9","910.089"
"2024-09-13 14:10:17","45548.5904745370","46.9","56.5","71.1","58.9","910.089"
"2024-09-13 14:10:18","45548.5904861111","46.9","56.5","71.1","58.9","910.330"
"2024-09-13 14:10:19","45548.5904976852","46.9","56.6","71.1","58.9","909.849"
"2024-09-13 14:10:20","45548.5905092593","46.9","56.6","71.2","58.9","909.608"
"2024-09-13 14:10:21","45548.5905208333","46.9","56.6","71.2","59.0","909.849"
"2024-09-13 14:10:22","45548.5905324074","47.0","56.6","71.2","59.0","909.608"
"2024-09-13 14:10:23","45548.5905439815","47.0","56.6","71.2","59.0","909.849"
"2024-09-13 14:10:24","45548.5905555556","47.0","56.6","71.2","59.0","909.608"
"2024-09-13 14:10:25","45548.5905671296","47.1","56.6","71.2","59.0","909.849"
"2024-09-13 14:10:26","45548.5905787037","47.1","56.6","71.2","59.0","909.127"
"2024-09-13 14:10:27","45548.5905902778","47.1","56.6","71.2","59.0","909.368"
"2024-09-13 14:10:28","45548.5906018519","47.2","56.6","71.2","59.0","909.368"
"2024-09-13 14:10:29","45548.5906134259","47.2","56.6","71.2","59.0","909.368"
"2024-09-13 14:10:30","45548.5906250000","47.2","56.6","71.2","59.0","909.608"
"2024-09-13 14:10:31","45548.5906365741","47.3","56.6","71.2","59.1","909.368"
"2024-09-13 14:10:32","45548.5906481482","47.3","56.6","71.2","59.1","909.368"
"2024-09-13 14:10:33","45548.5906597222","47.4","56.6","71.2","59.1","909.368"
"2024-09-13 14:10:34","45548.5906712963","47.4","56.7","71.2","59.1","909.608"
"2024-09-13 14:10:35","45548.5906828704","47.4","56.7","71.2","59.1","909.608"
"2024-09-13 14:10:36","45548.5906944444","47.4","56.7","71.2","59.1","909.368"
"2024-09-13 14:10:37","45548.5907060185","47.4","56.7","71.2","59.1","909.127"
"2024-09-13 14:10:38","45548.5907175926","47.4","56.7","71.2","59.1","909.608"
"2024-09-13 14:10:39","45548.5907291667","47.4","56.7","71.2","59.1","909.368"
"2024-09-13 14:10:40","45548.5907407407","47.4","56.7","71.2","59.1","909.368"
"2024-09-13 14:10:41","45548.5907523148","47.4","56.7","71.2","59.1","909.368"
"2024-09-13 14:10:42","45548.5907638889","47.5","56.7","71.2","59.1","908.887"
"2024-09-13 14:10:43","45548.5907754630","47.5","56.7","71.2","59.1","909.127"
"2024-09-13 14:10:44","45548.5907870370","47.5","56.7","71.2","59.1","908.646"
"2024-09-13 14:10:45","45548.5907986111","47.5","56.7","71.3","59.2","909.127"
